,Pic_id,MetaphorOccurrence,TargetCategory,SourceCategory,MetaphoricalSenseCategory,SentimentCategory
8533,82568.jpg,1,12,10,7,1
8534,8257.jpg,0,,,,0
8535,82570.jpg,0,,,,0
8536,82576.jpg,1,12,11,7,0
8537,82582.jpg,0,,,,0
8538,82586.jpg,0,,,,0
8539,82592.jpg,0,,,,0
8540,82596.jpg,1,12,6,7,0
8541,82620.jpg,0,,,,0
8542,82626.jpg,0,,,,0
8543,82628.jpg,0,,,,1
8544,82645.jpg,0,,,,1
8545,82657.jpg,0,,,,1
8546,82660.jpg,1,12,12,8,0
8547,82686.jpg,1,12,12,4,0
8548,82689.jpg,0,,,,0
8549,82695.jpg,1,12,10,3,1
8550,82703.jpg,0,,,,1
8551,82724.jpg,0,,,,0
8552,82731.jpg,0,,,,1
8553,82733.jpg,0,,,,0
8554,82747.jpg,0,,,,0
8555,8275.jpg,0,,,,0
8556,8278.jpg,0,,,,0
8557,82780.jpg,1,12,10,3,0
8558,828.jpg,1,12,10,3,0
8559,82813.jpg,0,,,,0
8560,82818.jpg,0,,,,1
8561,82823.jpg,0,,,,0
8562,82827.jpg,0,,,,1
8563,82841.jpg,0,,,,1
8564,82855.jpg,0,,,,1
8565,82857.jpg,0,,,,0
8566,82872.jpg,1,12,12,1,1
8567,82882.jpg,1,12,12,3,1
8568,82884.jpg,0,,,,0
8569,82888.jpg,0,12,12,8,1
8570,8290.jpg,0,,,,0
8571,82903.jpg,0,,,,0
8572,82905.jpg,0,,,,0
8573,82907.jpg,0,,,,0
8574,8292.jpg,1,12,6,7,0
8575,82920.jpg,0,,,,0
8576,82934.jpg,0,,,,0
8577,82937.jpg,0,,,,0
8578,82953.jpg,0,,,,0
8579,82968.jpg,0,,,,0
8580,82978.jpg,0,12,12,8,0
8581,82989.jpg,1,12,7,7,1
8582,83004.jpg,0,,,,0
8583,83008.jpg,0,,,,0
8584,83017.jpg,0,,,,0
8585,83038.jpg,0,,,,0
8586,83043.jpg,1,12,11,7,1
8587,83052.jpg,0,,,,1
8588,83053.jpg,0,,,,0
8589,83056.jpg,0,,,,0
8590,83069.jpg,0,,,,0
8591,8307.jpg,1,12,10,3,1
8592,83071.jpg,0,,,,1
8593,83078.jpg,0,,,,0
8594,83106.jpg,0,,,,0
8595,83112.jpg,0,,,,1
8596,83135.jpg,0,,,,0
8597,83137.jpg,0,,,,1
8598,83140.jpg,1,12,11,3,0
8599,83147.jpg,0,,,,0
8600,83149.jpg,1,12,12,3,0
8601,83153.jpg,0,,,,0
8602,83162.jpg,0,,,,0
8603,83180.jpg,0,12,12,7,0
8604,83185.jpg,1,12,12,8,1
8605,83199.jpg,0,,,,0
8606,83209.jpg,0,,,,0
8607,8321.jpg,0,,,,1
8608,83214.jpg,0,12,11,1,0
8609,83224.jpg,0,,,,0
8610,83232.jpg,0,,,,0
8611,83244.jpg,0,,,,0
8612,83254.jpg,0,,,,0
8613,8327.jpg,0,,,,1
8614,83289.jpg,0,,,,0
8615,83296.jpg,0,,,,1
8616,83307.jpg,1,12,12,7,0
8617,83308.jpg,0,,,,0
8618,83314.jpg,0,,,,0
8619,83319.jpg,0,,,,0
8620,83348.jpg,1,12,11,7,0
8621,83358.jpg,0,,,,0
8622,83363.jpg,0,,,,1
8623,83366.jpg,0,,,,0
8624,8339.jpg,0,,,,0
8625,83397.jpg,0,,,,0
8626,83401.jpg,0,,,,1
8627,83406.jpg,0,,,,0
8628,83408.jpg,1,12,8,3,1
8629,83412.jpg,0,,,,1
8630,83414.jpg,0,,,,0
8631,83421.jpg,0,,,,1
8632,83424.jpg,0,,,,0
8633,83432.jpg,1,12,8,3,0
8634,83444.jpg,0,,,,0
8635,83455.jpg,0,,,,0
8636,83464.jpg,0,,,,0
8637,83475.jpg,1,12,12,8,0
8638,83486.jpg,1,12,11,7,1
8639,83491.jpg,0,,,7,0
8640,83494.jpg,0,,,,0
8641,83499.jpg,1,12,11,7,0
8642,83504.jpg,1,12,11,1,0
8643,83526.jpg,0,,,,1
8644,8353.jpg,0,,,,0
8645,83541.jpg,0,,,,1
8646,83546.jpg,0,,,5,0
8647,83549.jpg,1,12,8,3,0
8648,83554.jpg,0,,,,0
8649,83559.jpg,0,,,,1
8650,83564.jpg,1,12,11,8,0
8651,8357.jpg,0,,,,0
8652,83583.jpg,0,,,,0
8653,83592.jpg,0,,,,1
8654,83593.jpg,1,12,10,1,0
8655,8361.jpg,0,,,,0
8656,83619.jpg,1,12,6,3,1
8657,83622.jpg,0,,,,1
8658,83626.jpg,0,,,,0
8659,8363.jpg,1,12,11,7,0
8660,83636.jpg,0,,,,1
8661,83643.jpg,0,,,,1
8662,83648.jpg,0,,,,1
8663,83649.jpg,0,,,,0
8664,83655.jpg,0,,,,0
8665,8366.jpg,0,,,,0
8666,83670.jpg,0,,,,1
8667,83673.jpg,0,,,,0
8668,83696.jpg,0,,,,0
8669,83698.jpg,0,,,,1
8670,83699.jpg,0,,,,0
8671,83710.jpg,0,,,,0
8672,83717.jpg,0,,,,0
8673,83718.jpg,0,,,,0
8674,83724.jpg,1,12,10,7,1
8675,83726.jpg,0,,,,0
8676,83728.jpg,0,,,,1
8677,83752.jpg,0,,,,1
8678,83770.jpg,0,,,,0
8679,83801.jpg,0,,,,1
8680,83802.jpg,0,,,,0
8681,83804.jpg,1,12,10,5,0
8682,83809.jpg,1,12,8,3,1
8683,83812.jpg,0,,,,0
8684,83813.jpg,0,,,,0
8685,83866.jpg,0,,,,1
8686,83868.jpg,1,12,10,7,1
8687,83870.jpg,1,12,11,7,1
8688,83876.jpg,0,,,,0
8689,83881.jpg,0,,,,1
8690,83886.jpg,1,10,7,7,1
8691,83900.jpg,0,,,,1
8692,83919.jpg,1,12,11,7,0
8693,8393.jpg,0,,,,0
8694,83938.jpg,0,,,,1
8695,8398.jpg,0,12,12,3,0
8696,83982.jpg,0,,,,0
8697,83983.jpg,0,,,,1
8698,83992.jpg,0,,,,1
8699,83994.jpg,1,12,11,3,0
8700,84014.jpg,0,,,,0
8701,84018.jpg,0,,,,0
8702,84020.jpg,0,,,,0
8703,84029.jpg,0,,,,0
8704,84033.jpg,0,,,,0
8705,84039.jpg,1,12,6,8,0
8706,84044.jpg,0,,,,0
8707,84062.jpg,0,,,,1
8708,84064.jpg,0,,,,0
8709,84073.jpg,0,,,,0
8710,8410.jpg,1,12,11,3,1
8711,84111.jpg,0,,,,0
8712,84120.jpg,1,10,6,7,0
8713,84125.jpg,1,12,11,7,1
8714,84135.jpg,0,12,12,8,1
8715,8414.jpg,1,12,11,1,0
8716,84150.jpg,1,12,12,7,1
8717,84167.jpg,0,12,1,6,0
8718,84173.jpg,1,12,10,7,0
8719,84174.jpg,1,12,11,3,0
8720,84176.jpg,0,,,,1
8721,84177.jpg,1,12,12,7,1
8722,84178.jpg,1,12,11,8,1
8723,84180.jpg,1,12,11,7,0
8724,84185.jpg,0,,,,0
8725,84221.jpg,0,,,,0
8726,84222.jpg,0,,,,1
8727,84226.jpg,0,,,,0
8728,84233.jpg,0,,,,0
8729,84243.jpg,0,,,,0
8730,84254.jpg,1,12,12,3,1
8731,84256.jpg,0,12,5,,0
8732,84267.jpg,0,,,,0
8733,84269.jpg,0,,,,1
8734,8428.jpg,0,,,7,0
8735,84292.jpg,0,,,,0
8736,84313.jpg,1,12,11,7,1
8737,84323.jpg,0,,,,1
8738,84348.jpg,0,,,,0
8739,84374.jpg,0,,,,1
8740,84379.jpg,1,12,8,7,0
8741,84380.jpg,1,12,4,5,0
8742,84383.jpg,0,,,,1
8743,84406.jpg,0,,,,0
8744,84408.jpg,0,,,,0
8745,84424.jpg,0,,,,0
8746,84444.jpg,0,,,,0
8747,84449.jpg,1,12,10,8,1
8748,8445.jpg,0,,,,0
8749,84459.jpg,0,,,,1
8750,84471.jpg,1,12,5,8,1
8751,84474.jpg,0,,,,1
8752,84478.jpg,0,,,,0
8753,84480.jpg,0,,,,1
8754,84485.jpg,0,,,,0
8755,84520.jpg,0,,,,0
8756,84524.jpg,1,12,12,8,0
8757,84529.jpg,0,,,2,0
8758,84541.jpg,0,,,,0
8759,84548.jpg,1,12,11,3,1
8760,84550.jpg,0,,,,1
8761,84557.jpg,0,,,,0
8762,84559.jpg,0,,,,1
8763,84562.jpg,0,,,,0
8764,84566.jpg,0,,,,0
8765,8457.jpg,0,,,,1
8766,84575.jpg,1,12,10,7,0
8767,84584.jpg,0,,,,0
8768,84585.jpg,0,,,,1
8769,84589.jpg,0,,,,1
8770,8460.jpg,0,,,,0
8771,84601.jpg,0,,,,0
8772,84605.jpg,1,12,8,8,1
8773,84614.jpg,0,,,,1
8774,84638.jpg,0,,,,0
8775,84645.jpg,1,12,11,7,0
8776,84652.jpg,0,,,,0
8777,84653.jpg,0,,,,0
8778,84659.jpg,0,,,,0
8779,84665.jpg,0,,,,0
8780,84670.jpg,0,,,,0
8781,84672.jpg,0,,,,0
8782,84675.jpg,1,12,10,7,0
8783,84691.jpg,0,,,,0
8784,84719.jpg,1,10,11,3,0
8785,8473.jpg,0,,,,0
8786,84730.jpg,1,10,12,5,1
8787,84757.jpg,0,,,,0
8788,8476.jpg,0,,,,1
8789,8478.jpg,0,,,,1
8790,8479.jpg,0,,,,0
8791,84791.jpg,0,,,,1
8792,8480.jpg,1,12,6,3,0
8793,84800.jpg,0,,,,1
8794,84802.jpg,1,12,13,3,0
8795,84814.jpg,0,,,,0
8796,84824.jpg,0,,,,0
8797,84831.jpg,0,,,,0
8798,84832.jpg,0,,,,0
8799,84834.jpg,0,,,,0
8800,84837.jpg,1,12,11,7,0
8801,84840.jpg,0,,,,0
8802,84848.jpg,0,,,,1
8803,84861.jpg,0,,,,0
8804,84872.jpg,0,12,12,,1
8805,84878.jpg,0,,,,0
8806,84879.jpg,0,,,,0
8807,84884.jpg,0,,,,0
8808,84886.jpg,0,,,,1
8809,8489.jpg,0,,,,0
8810,84890.jpg,1,12,13,7,1
8811,84901.jpg,0,,,,0
8812,84905.jpg,1,12,10,3,0
8813,84914.jpg,1,12,12,3,1
8814,84955.jpg,0,,,,0
8815,84962.jpg,0,,,,0
8816,84974.jpg,0,,,,0
8817,85004.jpg,0,,,,1
8818,85016.jpg,0,,,,0
8819,85019.jpg,1,12,11,7,1
8820,85027.jpg,0,,,,0
8821,8504.jpg,0,,,,0
8822,8505.jpg,0,,,,0
8823,85059.jpg,0,,,,0
8824,85066.jpg,0,,,,0
8825,85067.jpg,1,12,11,3,1
8826,85093.jpg,0,,,,0
8827,85103.jpg,0,,,,0
8828,85113.jpg,0,,,,1
8829,85119.jpg,0,,,,0
8830,85121.jpg,0,,,,0
8831,85125.jpg,1,12,11,3,0
8832,85127.jpg,0,,,,1
8833,8513.jpg,0,,,,1
8834,85130.jpg,1,10,10,7,1
8835,85137.jpg,0,,,,0
8836,85138.jpg,1,12,12,8,0
8837,85148.jpg,0,,,,0
8838,85155.jpg,1,10,8,3,0
8839,85175.jpg,0,,,,0
8840,85181.jpg,0,,,,1
8841,85198.jpg,1,12,8,3,1
8842,85225.jpg,0,,,,0
8843,85228.jpg,1,12,11,7,1
8844,85238.jpg,0,,,,0
8845,85241.jpg,0,,,,1
8846,8527.jpg,1,12,11,7,1
8847,85276.jpg,1,12,11,3,1
8848,85301.jpg,1,12,8,8,0
8849,85302.jpg,0,,,,0
8850,85310.jpg,0,,,,0
8851,85341.jpg,0,,,,0
8852,85343.jpg,0,,,,0
8853,8535.jpg,1,12,8,3,1
8854,85361.jpg,0,,,,0
8855,85365.jpg,1,12,11,3,0
8856,85368.jpg,1,12,10,7,0
8857,85373.jpg,1,12,11,7,1
8858,85392.jpg,0,,,,0
8859,8540.jpg,0,,,,1
8860,85410.jpg,0,,,,0
8861,85424.jpg,0,,,,1
8862,85425.jpg,0,,,,0
8863,85431.jpg,0,,,,1
8864,85445.jpg,1,12,6,7,1
8865,85455.jpg,0,,,,0
8866,85471.jpg,9,,,,0
8867,85480.jpg,0,,,,0
8868,85502.jpg,0,,,,0
8869,85505.jpg,0,,,,1
8870,85521.jpg,1,10,11,7,1
8871,85523.jpg,0,,,,0
8872,85525.jpg,0,,,,1
8873,85549.jpg,0,,,,0
8874,85554.jpg,1,12,11,7,0
8875,85570.jpg,0,,,,1
8876,85574.jpg,0,,,,0
8877,85577.jpg,0,,,,1
8878,85591.jpg,0,,,,0
8879,8560.jpg,0,,,,0
8880,85608.jpg,0,,,,1
8881,85620.jpg,0,,,,0
8882,8563.jpg,0,,,,0
8883,85632.jpg,1,10,10,3,0
8884,85634.jpg,0,,,,0
8885,85635.jpg,1,12,10,3,1
8886,85648.jpg,1,10,10,7,0
8887,8566.jpg,0,,,8,1
8888,85670.jpg,1,10,10,3,1
8889,85671.jpg,0,,,,0
8890,85673.jpg,1,12,12,3,0
8891,85679.jpg,0,,,,1
8892,85686.jpg,0,12,3,1,1
8893,85700.jpg,1,12,11,7,0
8894,85702.jpg,0,,,,0
8895,85720.jpg,1,12,12,3,0
8896,85730.jpg,0,,,,0
8897,85744.jpg,0,,,,0
8898,85748.jpg,0,,,,0
8899,85753.jpg,1,12,10,3,1
8900,85757.jpg,0,,,,0
8901,85761.jpg,0,,,,1
8902,85762.jpg,1,12,10,8,1
8903,85775.jpg,0,,,,1
8904,85788.jpg,0,,,,1
8905,85803.jpg,0,,,,0
8906,85809.jpg,1,12,11,3,1
8907,85817.jpg,0,,,,1
8908,85827.jpg,0,,,,0
8909,85828.jpg,0,,,,1
8910,85829.jpg,1,12,6,7,0
8911,85835.jpg,0,,,,0
8912,85841.jpg,1,12,10,7,1
8913,85857.jpg,0,,,,0
8914,85859.jpg,0,,,,0
8915,85877.jpg,0,,,,1
8916,85884.jpg,0,,,,0
8917,85888.jpg,0,,,,1
8918,85917.jpg,0,,,,0
8919,85927.jpg,0,12,6,,0
8920,85933.jpg,0,,,,0
8921,85939.jpg,1,12,6,3,0
8922,85947.jpg,1,12,10,3,0
8923,8595.jpg,0,,,,0
8924,85959.jpg,0,,,,0
8925,8596.jpg,0,,,,0
8926,85963.jpg,1,12,7,7,0
8927,85964.jpg,0,,,,1
8928,85968.jpg,0,,,,1
8929,85977.jpg,0,,,,0
8930,85978.jpg,1,12,6,3,1
8931,85980.jpg,1,12,8,7,1
8932,85990.jpg,1,12,11,3,1
8933,85991.jpg,0,,,,0
8934,86017.jpg,0,,,,1
8935,86025.jpg,1,12,10,3,1
8936,86038.jpg,0,,,,1
8937,86041.jpg,1,10,10,7,1
8938,86045.jpg,0,,,7,1
8939,86046.jpg,0,,,,0
8940,8609.jpg,0,,,,0
8941,86098.jpg,0,,,,0
8942,86110.jpg,0,,,,0
8943,86119.jpg,0,,,,1
8944,86120.jpg,1,12,8,3,0
8945,86123.jpg,0,,,,0
8946,86135.jpg,0,,,,0
8947,86148.jpg,0,,,,0
8948,86149.jpg,0,,,,0
8949,86156.jpg,0,,,,0
8950,86161.jpg,1,12,11,8,1
8951,86165.jpg,0,,,,0
8952,86166.jpg,0,12,11,3,0
8953,86172.jpg,0,,,,0
8954,86173.jpg,0,,,,0
8955,86187.jpg,1,11,10,7,0
8956,8619.jpg,1,12,10,7,0
8957,86196.jpg,0,,,,0
8958,862.jpg,0,,,,0
8959,86210.jpg,0,,,,0
8960,86215.jpg,0,,,,0
8961,86229.jpg,0,,,,0
8962,86237.jpg,0,,,,0
8963,86253.jpg,1,12,7,3,0
8964,86255.jpg,0,,,,0
8965,86261.jpg,0,,,,1
8966,86262.jpg,1,12,12,2,0
8967,86303.jpg,0,,,,0
8968,86307.jpg,0,,,,0
8969,86320.jpg,0,12,12,6,1
8970,86321.jpg,0,,,,0
8971,86331.jpg,0,,,,1
8972,86342.jpg,0,,,,0
8973,86353.jpg,1,12,10,3,1
8974,86356.jpg,1,12,12,3,0
8975,86371.jpg,0,,,,0
8976,86378.jpg,0,,,,1
8977,86387.jpg,1,12,11,7,0
8978,86411.jpg,1,12,13,7,0
8979,86422.jpg,0,,,,0
8980,86439.jpg,1,12,12,8,0
8981,8644.jpg,0,,,,1
8982,86447.jpg,0,,,,0
8983,86449.jpg,0,,,,0
8984,8646.jpg,0,,,,0
8985,86463.jpg,0,,,,0
8986,86464.jpg,1,12,8,3,0
8987,86471.jpg,1,12,11,7,0
8988,86483.jpg,0,,,,0
8989,86491.jpg,1,12,11,3,1
8990,86494.jpg,0,,,,1
8991,86495.jpg,0,,,,0
8992,86501.jpg,0,,,,0
8993,86507.jpg,0,,,,0
8994,86519.jpg,0,,,,0
8995,8652.jpg,0,,,7,0
8996,86522.jpg,0,,,,0
8997,86528.jpg,0,,,,0
8998,86532.jpg,0,,,,1
8999,86534.jpg,0,,,,0
9000,86537.jpg,0,,,,0
9001,86543.jpg,1,12,6,7,0
9002,86578.jpg,1,12,6,7,1
9003,86598.jpg,0,,,,0
9004,866.jpg,0,,,,0
9005,86601.jpg,0,,,,0
9006,86617.jpg,0,,,,0
9007,86622.jpg,0,,,,0
9008,86630.jpg,0,,,,0
9009,86643.jpg,0,,,,0
9010,86648.jpg,1,10,10,7,0
9011,86649.jpg,1,12,10,7,0
9012,86662.jpg,0,12,12,8,1
9013,8667.jpg,0,,,,0
9014,86672.jpg,0,,,,0
9015,86685.jpg,1,12,11,3,0
9016,86687.jpg,0,,,,1
9017,86691.jpg,0,12,12,8,0
9018,86702.jpg,0,,,,0
9019,86717.jpg,0,,,,1
9020,8673.jpg,1,10,11,7,0
9021,86734.jpg,0,,,,1
9022,86739.jpg,1,10,12,7,0
9023,86750.jpg,1,12,10,7,0
9024,86765.jpg,1,12,12,3,0
9025,86779.jpg,0,,,,0
9026,868.jpg,0,,,,1
9027,86806.jpg,0,10,7,7,1
9028,86811.jpg,1,10,10,7,1
9029,86814.jpg,0,,,,0
9030,86841.jpg,0,,,,0
9031,86849.jpg,1,12,10,7,0
9032,86858.jpg,0,,,,0
9033,86859.jpg,0,,,,0
9034,8686.jpg,0,,,,1
9035,86867.jpg,0,,,,0
9036,86873.jpg,0,,,,0
9037,86875.jpg,0,,,,1
9038,86883.jpg,0,,,,0
9039,86892.jpg,0,,,,0
9040,86896.jpg,0,,,,1
9041,86907.jpg,1,12,12,3,0
9042,86915.jpg,0,,,,0
9043,86920.jpg,0,,,,1
9044,86928.jpg,0,,,,0
9045,86929.jpg,0,,,,0
9046,86932.jpg,0,,,,1
9047,86936.jpg,0,,,,1
9048,86949.jpg,0,,,,0
9049,86950.jpg,0,,,,0
9050,86963.jpg,0,,,,1
9051,86965.jpg,0,,,,0
9052,86967.jpg,0,,,,0
9053,86974.jpg,0,,,,0
9054,86983.jpg,0,,,,0
9055,87001.jpg,0,,,,1
9056,87019.jpg,1,12,11,3,0
9057,87022.jpg,0,,,,0
9058,87033.jpg,0,,,,0
9059,87034.jpg,1,12,11,7,0
9060,87046.jpg,1,12,10,3,0
9061,87069.jpg,0,,,,0
9062,87070.jpg,0,,,,0
9063,87072.jpg,0,,,,1
9064,87077.jpg,0,,,,0
9065,87080.jpg,0,,,,1
9066,87092.jpg,1,12,10,3,0
9067,87099.jpg,0,12,8,6,0
9068,87101.jpg,1,12,10,3,0
9069,87109.jpg,0,,,,0
9070,87116.jpg,0,,,,0
9071,8712.jpg,0,,,,0
9072,87122.jpg,1,12,3,5,0
9073,87124.jpg,0,,,,0
9074,87128.jpg,1,12,11,3,1
9075,87143.jpg,0,12,5,4,1
9076,87149.jpg,0,,,,1
9077,87152.jpg,0,,,,0
9078,87163.jpg,0,,,,1
9079,87178.jpg,0,,,,0
9080,87195.jpg,0,,,,0
9081,87198.jpg,0,,,,0
9082,87234.jpg,0,,,,0
9083,87236.jpg,0,,,,0
9084,87247.jpg,0,,,,0
9085,87254.jpg,0,,,,0
9086,8727.jpg,0,,,,0
9087,87280.jpg,0,,,,1
9088,87292.jpg,0,,,,1
9089,87312.jpg,0,,,,0
9090,87344.jpg,0,,,,1
9091,87345.jpg,0,,,,1
9092,87349.jpg,1,10,13,7,0
9093,87364.jpg,0,,,,1
9094,8737.jpg,0,,,,0
9095,87371.jpg,0,,,,0
9096,87377.jpg,0,,,,0
9097,87380.jpg,0,,,,0
9098,87396.jpg,0,,,,0
9099,87398.jpg,0,,,,0
9100,8740.jpg,0,,,,0
9101,87406.jpg,0,,,,0
9102,87423.jpg,1,12,12,8,0
9103,87431.jpg,0,,,,1
9104,87443.jpg,0,,,,0
9105,87468.jpg,0,,,,0
9106,87469.jpg,0,,,,0
9107,8747.jpg,0,,,,0
9108,87481.jpg,0,,,,0
9109,87495.jpg,0,,,,0
9110,87501.jpg,0,,,,1
9111,87510.jpg,1,11,11,3,0
9112,87515.jpg,0,,,,0
9113,87519.jpg,0,,,,0
9114,8752.jpg,0,,,,1
9115,87523.jpg,0,,,,0
9116,87529.jpg,0,,,,0
9117,87530.jpg,0,,,,0
9118,87532.jpg,0,,,,0
9119,87555.jpg,0,,,,0
9120,87559.jpg,0,,,,0
9121,87580.jpg,0,,,,0
9122,87588.jpg,1,12,11,7,1
9123,87596.jpg,0,,,,1
9124,87617.jpg,0,,,,0
9125,87618.jpg,0,,,,0
9126,87637.jpg,1,12,11,2,0
9127,87638.jpg,1,12,6,7,1
9128,87648.jpg,0,,,,0
9129,87651.jpg,0,,,,0
9130,87652.jpg,0,,,,0
9131,87666.jpg,0,,,,0
9132,87681.jpg,1,10,10,3,1
9133,87683.jpg,1,12,6,7,0
9134,87684.jpg,1,12,11,3,0
9135,87686.jpg,0,,,,0
9136,87699.jpg,0,,,,1
9137,87702.jpg,1,12,10,7,0
9138,87712.jpg,0,,,,1
9139,8772.jpg,0,,,,1
9140,87725.jpg,0,12,4,5,1
9141,87730.jpg,0,,,,0
9142,87745.jpg,1,12,10,7,0
9143,87752.jpg,0,,,,0
9144,87754.jpg,0,,,,1
9145,87758.jpg,0,,,,0
9146,87761.jpg,1,12,11,7,0
9147,87773.jpg,1,12,10,7,1
9148,87776.jpg,0,,,,1
9149,87780.jpg,1,12,12,3,0
9150,87786.jpg,0,,,,1
9151,87822.jpg,0,,,,0
9152,8784.jpg,0,,,,0
9153,87856.jpg,0,,,,1
9154,87864.jpg,0,,,,1
9155,87903.jpg,0,,,,0
9156,87906.jpg,0,,,,0
9157,8791.jpg,0,,,,1
9158,87920.jpg,1,12,11,3,1
9159,87921.jpg,1,12,7,7,1
9160,87928.jpg,0,,,,0
9161,87933.jpg,0,,,,1
9162,87953.jpg,1,12,12,3,1
9163,87954.jpg,0,,,,0
9164,87957.jpg,0,,,,0
9165,87963.jpg,0,,,,1
9166,8799.jpg,0,,,,1
9167,87990.jpg,0,,,,0
9168,87991.jpg,0,,,,0
9169,8800.jpg,0,,,,0
9170,88019.jpg,0,,,,0
9171,88033.jpg,0,,,,0
9172,88038.jpg,0,,,,0
9173,88042.jpg,0,,,,1
9174,88068.jpg,0,,,,0
9175,8807.jpg,0,,,,1
9176,88082.jpg,0,,,,0
9177,88093.jpg,0,,,,0
9178,88094.jpg,0,,,,1
9179,8811.jpg,0,,,,0
9180,88118.jpg,1,12,10,3,0
9181,88119.jpg,0,,,,0
9182,88120.jpg,0,,,,0
9183,88127.jpg,1,12,8,8,0
9184,8814.jpg,1,12,11,7,1
9185,88145.jpg,0,,,,0
9186,88146.jpg,1,12,13,5,0
9187,88155.jpg,0,,,,0
9188,88163.jpg,0,,,,1
9189,88178.jpg,0,,,,0
9190,88192.jpg,0,,,7,0
9191,88197.jpg,0,,,,0
9192,88200.jpg,1,12,11,7,1
9193,88205.jpg,0,,,,0
9194,88212.jpg,1,12,10,8,0
9195,88220.jpg,0,,,,0
9196,88228.jpg,1,12,6,3,0
9197,88234.jpg,0,,,,1
9198,88235.jpg,0,,,,0
9199,88259.jpg,1,12,6,7,1
9200,88265.jpg,0,,,,0
9201,88271.jpg,1,12,11,7,0
9202,88276.jpg,0,,,,0
9203,88283.jpg,0,,,,0
9204,88294.jpg,0,,,,0
9205,88295.jpg,0,,,,0
9206,88296.jpg,1,12,11,3,1
9207,88298.jpg,0,,,,0
9208,88299.jpg,0,,,4,0
9209,883.jpg,0,,,,0
9210,88310.jpg,0,,,,0
9211,88312.jpg,0,,,,1
9212,88316.jpg,0,,,,0
9213,88320.jpg,1,12,12,8,0
9214,88324.jpg,0,,,,0
9215,88330.jpg,0,,,,0
9216,88338.jpg,0,,,,0
9217,88339.jpg,0,,,,0
9218,88364.jpg,0,,,,0
9219,88365.jpg,0,,,,1
9220,88370.jpg,1,12,6,7,1
9221,88383.jpg,0,,,,-2
9222,88394.jpg,0,,,,0
9223,88414.jpg,0,,,,1
9224,88416.jpg,1,10,6,7,0
9225,8842.jpg,0,,,,1
9226,88421.jpg,0,,,,1
9227,88422.jpg,0,,,,0
9228,88428.jpg,0,,,,0
9229,88456.jpg,0,,,,0
9230,88462.jpg,1,12,12,3,1
9231,88467.jpg,0,12,12,8,0
9232,88506.jpg,0,,,,1
9233,88512.jpg,0,,,,0
9234,88525.jpg,0,,,,1
9235,8853.jpg,1,12,5,7,0
9236,88538.jpg,0,,,,0
9237,88555.jpg,0,,,,0
9238,88573.jpg,1,12,8,8,0
9239,88579.jpg,1,12,8,8,1
9240,88580.jpg,1,12,10,3,1
9241,88597.jpg,1,12,6,3,0
9242,88600.jpg,0,,,,0
9243,88601.jpg,0,,,,0
9244,88602.jpg,1,12,11,3,1
9245,88605.jpg,1,12,11,7,0
9246,88610.jpg,1,12,11,3,1
9247,88613.jpg,0,,,,0
9248,88620.jpg,0,,,,0
9249,88625.jpg,0,,,,0
9250,88635.jpg,0,,,,1
9251,88654.jpg,0,,,,0
9252,88656.jpg,0,,,,0
9253,88657.jpg,0,,,,1
9254,88662.jpg,0,,,,0
9255,88664.jpg,1,10,10,7,0
9256,88670.jpg,0,,,,0
9257,88679.jpg,0,,,,0
9258,88682.jpg,0,,,,0
9259,88694.jpg,0,,,2,1
9260,88704.jpg,0,,,,1
9261,88707.jpg,0,,,,0
9262,88710.jpg,0,,,,0
9263,88720.jpg,0,,,,0
9264,88722.jpg,0,,,,0
9265,88723.jpg,0,,,,0
9266,88729.jpg,0,,,,1
9267,88737.jpg,0,,,,0
9268,88738.jpg,0,,,,1
9269,88746.jpg,0,,,,0
9270,8875.jpg,0,,,,0
9271,88766.jpg,0,,,,0
9272,88787.jpg,0,,,,0
9273,88788.jpg,0,,,,0
9274,88800.jpg,0,,,,0
9275,88805.jpg,0,,,,0
9276,88835.jpg,1,12,11,7,1
9277,88842.jpg,0,,,,1
9278,88848.jpg,0,,,,0
9279,88855.jpg,0,,,,0
9280,8887.jpg,1,12,10,7,1
9281,88889.jpg,0,,,,0
9282,8889.jpg,0,,,,0
9283,88892.jpg,0,,,,0
9284,88898.jpg,0,,,,0
9285,88899.jpg,0,,,,0
9286,88903.jpg,0,,,,0
9287,8891.jpg,1,10,7,7,0
9288,88910.jpg,0,,,,0
9289,88915.jpg,0,,,,0
9290,88916.jpg,0,,,,1
9291,88921.jpg,1,12,10,1,0
9292,88923.jpg,0,,,,0
9293,88946.jpg,0,,,,0
9294,88956.jpg,1,12,13,7,1
9295,88964.jpg,1,12,10,1,0
9296,88983.jpg,1,12,10,7,1
9297,88993.jpg,0,,,,0
9298,89003.jpg,0,,,,0
9299,89016.jpg,1,12,11,7,0
9300,89024.jpg,1,12,6,3,0
9301,89028.jpg,0,,,,1
9302,89032.jpg,0,,,,0
9303,89034.jpg,0,,,,0
9304,8905.jpg,0,,,,1
9305,89054.jpg,1,12,8,3,0
9306,89062.jpg,0,,,,0
9307,89081.jpg,0,,,2,0
9308,89084.jpg,1,12,11,3,1
9309,89087.jpg,0,,,,1
9310,89093.jpg,0,,,,0
9311,89110.jpg,1,12,12,5,1
9312,89130.jpg,0,,,,0
9313,89168.jpg,0,,,,0
9314,89171.jpg,0,,,,0
