Pic_id,MetaphorOccurrence,TargetCategory,SourceCategory,MetaphoricalSenseCategory,SentimentCategory
78364.jpg,0,,,,0
78377.jpg,0,,,,0
78380.jpg,0,,,,1
78386.jpg,1,12,5,7,0
78397.jpg,1,12,10,7,1
7840.jpg,0,,,,0
7841.jpg,0,,,,0
78420.jpg,0,,,,1
78452.jpg,0,,,,0
78469.jpg,0,,,,0
78479.jpg,0,,,,0
78484.jpg,0,,,,0
78491.jpg,0,,,,1
78502.jpg,0,,,,1
78505.jpg,0,,,,0
78507.jpg,0,,,,0
78518.jpg,1,12,5,7,1
78526.jpg,0,,,,0
78529.jpg,0,,,,1
78530.jpg,1,12,6,7,0
78542.jpg,0,,,2,1
78560.jpg,0,,,,0
78568.jpg,0,,,,1
78569.jpg,0,,,,0
7857.jpg,0,,,,0
78582.jpg,1,12,10,7,1
78594.jpg,0,,,,1
78603.jpg,0,,,,0
7862.jpg,0,,,,0
78624.jpg,0,,,,0
78628.jpg,0,,,,0
78629.jpg,0,,,,0
78643.jpg,1,12,10,3,0
7865.jpg,0,,,,1
78658.jpg,1,10,12,3,1
7866.jpg,0,,,,0
78688.jpg,0,,,,0
78691.jpg,0,,,,0
78710.jpg,1,10,11,8,0
78728.jpg,0,,,,0
78737.jpg,0,,,,0
78741.jpg,1,12,11,3,1
7876.jpg,0,,,,1
78763.jpg,0,,,,0
78768.jpg,1,12,11,8,0
78781.jpg,0,,,,1
78791.jpg,0,,,,0
78793.jpg,0,,,,0
78805.jpg,0,,,,0
78812.jpg,0,,,,1
78829.jpg,0,,,,0
78833.jpg,0,,,,0
78841.jpg,0,,,,0
78847.jpg,1,12,11,7,0
78863.jpg,0,,,,0
78877.jpg,1,10,11,7,1
78886.jpg,0,,,,0
7889.jpg,0,,,,1
78892.jpg,0,,,,0
78899.jpg,0,,,,0
78912.jpg,0,,,,0
78915.jpg,1,12,13,7,0
78932.jpg,1,12,6,7,1
78934.jpg,1,12,6,3,0
78936.jpg,0,,,,0
78956.jpg,0,,,,0
78997.jpg,0,,,,0
79.jpg,1,12,8,8,1
79002.jpg,0,,,,0
79005.jpg,0,,,,0
79027.jpg,0,,,,1
79032.jpg,1,12,12,3,0
79071.jpg,0,,,,0
79073.jpg,0,,,,0
79075.jpg,0,,,,1
79078.jpg,0,,,,0
79081.jpg,1,12,12,3,1
79090.jpg,0,,,,1
79097.jpg,0,,,,0
79102.jpg,0,,,,1
79107.jpg,1,12,11,3,1
79117.jpg,0,,,,0
79121.jpg,0,,,,1
79133.jpg,1,12,13,3,0
79142.jpg,0,,,,1
79151.jpg,0,,,,0
7916.jpg,0,,,,1
79165.jpg,0,,,,0
79172.jpg,1,12,10,7,0
79173.jpg,0,,,,0
79174.jpg,0,,,,0
7918.jpg,0,,,,1
79181.jpg,0,,,,0
79186.jpg,0,,,,0
79208.jpg,1,12,12,8,0
79211.jpg,0,,,,1
79212.jpg,0,,,,0
79216.jpg,1,12,6,7,0
79230.jpg,1,12,6,7,1
79238.jpg,0,,,,0
7925.jpg,0,,,,0
79269.jpg,0,,,,0
79279.jpg,1,12,11,7,0
7928.jpg,0,,,,0
79281.jpg,0,,,,1
79282.jpg,0,,,,0
79285.jpg,1,12,6,7,0
7930.jpg,0,,,3,0
79301.jpg,0,,,,0
79309.jpg,0,,,,0
79314.jpg,1,12,11,3,1
79316.jpg,0,,,,1
79319.jpg,0,,,,0
79322.jpg,0,,,,0
79326.jpg,0,,,,0
79328.jpg,0,,,,0
79329.jpg,0,,,,0
79331.jpg,1,12,12,3,0
7934.jpg,0,,,,0
79344.jpg,0,,,,0
79362.jpg,0,,,,0
79364.jpg,0,,,,0
79367.jpg,0,,,,1
79378.jpg,0,,,,0
79379.jpg,0,,,,0
79391.jpg,1,12,11,7,1
79396.jpg,1,10,10,7,1
79399.jpg,1,10,8,7,1
79403.jpg,1,12,11,7,1
79412.jpg,1,12,6,7,1
79419.jpg,1,12,11,3,1
7942.jpg,0,,,,0
79429.jpg,0,,,,0
7943.jpg,0,,,,1
79433.jpg,0,12,12,8,1
79434.jpg,0,,,,0
79464.jpg,0,,,,1
79469.jpg,0,,,2,1
79486.jpg,0,,,,0
79532.jpg,0,,,,1
7954.jpg,0,,,,0
79545.jpg,0,,,,0
79552.jpg,0,,,,0
79559.jpg,0,,,,0
79568.jpg,0,12,5,4,0
79577.jpg,0,,,,0
79578.jpg,0,,,,1
79579.jpg,0,,,,1
79580.jpg,0,,,,0
79592.jpg,0,,,,1
79601.jpg,0,,,,0
79635.jpg,1,12,10,7,1
79645.jpg,0,,,,0
79647.jpg,1,12,11,7,0
7965.jpg,1,12,6,3,1
79657.jpg,0,,,,0
79658.jpg,0,,,,1
79663.jpg,1,12,11,3,1
79667.jpg,0,,,,0
79668.jpg,0,,,,0
79680.jpg,0,,,,0
79698.jpg,0,,,,0
79701.jpg,0,,,,1
79710.jpg,0,,,,1
79720.jpg,0,,,,0
79726.jpg,0,,,,0
79727.jpg,1,12,11,7,0
79742.jpg,0,,,,1
79743.jpg,1,12,13,8,1
79752.jpg,1,11,11,8,0
79754.jpg,0,,,,0
7976.jpg,1,12,5,3,0
79767.jpg,0,,,,0
7977.jpg,0,,,,0
79773.jpg,1,12,11,8,1
79793.jpg,1,12,8,3,0
79803.jpg,0,,,,1
79814.jpg,1,12,12,7,1
79815.jpg,0,,,,0
79818.jpg,0,,,,1
79822.jpg,0,,,,1
79832.jpg,0,,,,1
79841.jpg,0,,,,1
79849.jpg,0,,,,0
79871.jpg,0,,,,1
79874.jpg,1,12,11,3,1
79881.jpg,0,,,,0
799.jpg,1,,,,1
79905.jpg,0,,,,0
79927.jpg,1,12,13,3,0
79931.jpg,0,,,,0
79932.jpg,0,,,,1
79947.jpg,0,,,,1
79958.jpg,0,,,,1
79960.jpg,0,,,,1
79961.jpg,0,,,,0
79963.jpg,0,,,,0
7997.jpg,0,,,,0
79973.jpg,1,3,9,8,1
79976.jpg,0,,,,1
79979.jpg,0,,,,0
79989.jpg,1,12,10,3,0
7999.jpg,0,,,,0
79990.jpg,1,12,10,7,0
79999.jpg,0,,,,0
8000.jpg,0,,,,0
80001.jpg,1,12,12,8,1
80002.jpg,1,12,11,7,0
80004.jpg,0,,,,0
80008.jpg,0,,,,0
80019.jpg,1,12,11,3,1
8002.jpg,1,12,11,7,0
80023.jpg,0,,,,1
80035.jpg,1,12,8,7,0
80038.jpg,1,12,10,7,0
80041.jpg,1,12,6,7,1
80060.jpg,0,,,,0
80077.jpg,1,12,10,7,0
80080.jpg,0,,,,0
80081.jpg,1,12,10,7,0
80085.jpg,0,,,,0
80098.jpg,0,,,,1
80101.jpg,0,,,,0
80105.jpg,0,,,,0
80111.jpg,0,,,,0
80122.jpg,0,,,,0
80131.jpg,0,,,,1
80132.jpg,0,,,,1
8014.jpg,0,,,,1
80147.jpg,1,10,7,7,0
80162.jpg,1,12,6,2,0
80170.jpg,0,,,,0
8018.jpg,1,12,11,3,0
80180.jpg,0,,,,0
80184.jpg,0,,,,0
80186.jpg,1,12,12,7,0
80189.jpg,1,12,11,7,1
80231.jpg,0,,,,0
80243.jpg,0,,,,0
80245.jpg,1,12,10,7,1
80252.jpg,0,,,,0
80257.jpg,1,12,11,7,0
80270.jpg,1,12,11,3,0
80291.jpg,0,,,,0
80298.jpg,0,,,,1
80319.jpg,0,,,,0
80348.jpg,0,,,,0
80349.jpg,1,12,8,8,1
80353.jpg,0,,,,0
80378.jpg,0,,,,0
80389.jpg,0,,,,0
8040.jpg,0,,,,0
80403.jpg,0,,,,0
80405.jpg,0,,,,0
80417.jpg,0,,,,0
80425.jpg,0,,,,0
80426.jpg,1,12,10,3,0
80435.jpg,0,,,,0
80438.jpg,1,12,8,1,0
80439.jpg,0,,,,0
80447.jpg,0,12,5,3,0
80448.jpg,0,12,12,3,0
80455.jpg,0,,,,0
80457.jpg,1,12,8,7,1
8046.jpg,0,,,,0
80461.jpg,0,,,,1
80472.jpg,1,12,10,7,0
80474.jpg,1,12,11,3,1
80496.jpg,1,12,13,7,0
80502.jpg,1,12,8,3,1
80516.jpg,0,,,,0
80525.jpg,0,,,,0
80528.jpg,0,,,,-1
80529.jpg,0,,,,1
80560.jpg,1,12,11,3,1
80561.jpg,0,,,,0
80568.jpg,0,,,,0
80575.jpg,0,,,,0
8058.jpg,0,,,,0
80592.jpg,0,,,,1
80594.jpg,1,11,12,5,0
80606.jpg,0,,,,0
80607.jpg,1,12,12,7,1
80615.jpg,1,12,12,7,1
80628.jpg,1,12,11,7,0
8063.jpg,1,12,13,6,0
80638.jpg,0,,,,0
80647.jpg,1,12,10,3,0
80656.jpg,1,12,7,6,0
80665.jpg,0,,,,0
80668.jpg,0,12,12,5,0
80678.jpg,0,,,,0
8068.jpg,0,,,,1
80681.jpg,0,,,,0
8070.jpg,0,,,,0
80707.jpg,0,,,,0
80708.jpg,1,10,6,3,0
80712.jpg,0,,,,0
80740.jpg,0,,,,0
80758.jpg,0,,,,0
8077.jpg,1,12,11,7,1
80774.jpg,0,,,,0
80779.jpg,0,,,,0
80780.jpg,0,,,,1
80782.jpg,0,,,,0
80786.jpg,1,12,12,3,1
80790.jpg,0,,,,0
80810.jpg,0,,,,0
80814.jpg,0,,,3,1
80824.jpg,0,,,,0
80834.jpg,1,12,13,1,1
80837.jpg,1,12,11,7,1
80859.jpg,1,12,12,7,1
80863.jpg,1,12,11,7,0
8087.jpg,0,,,,0
80874.jpg,0,,,,1
80883.jpg,1,11,10,3,0
80891.jpg,1,12,6,3,1
80918.jpg,0,,,,0
80919.jpg,1,12,8,3,1
80931.jpg,0,,,,1
80954.jpg,0,,,,1
8097.jpg,0,,,,0
80976.jpg,0,,,2,0
8098.jpg,0,,,,1
80985.jpg,1,12,10,3,0
80987.jpg,1,12,11,1,0
80993.jpg,0,,,,0
81.jpg,1,12,10,7,1
81009.jpg,1,12,10,2,0
8101.jpg,1,12,6,8,1
81017.jpg,1,10,10,3,0
8102.jpg,0,,,,0
81044.jpg,0,,,,0
81055.jpg,1,12,3,8,1
81063.jpg,1,12,12,7,0
81065.jpg,0,,,,0
8110.jpg,0,,,,0
81113.jpg,0,,,,0
81118.jpg,0,,,,0
8112.jpg,0,,,,1
81128.jpg,0,,,,0
81129.jpg,0,,,,0
8113.jpg,0,,,,0
81136.jpg,1,12,2,5,0
81141.jpg,0,,,,0
81144.jpg,1,12,11,7,0
81145.jpg,1,12,10,7,0
81151.jpg,1,10,13,6,0
81153.jpg,1,12,11,7,0
81154.jpg,0,,,,0
81167.jpg,0,,,,1
81192.jpg,1,12,11,3,1
81204.jpg,0,,,,0
81222.jpg,0,,,2,0
81224.jpg,0,,,,0
81250.jpg,0,12,12,7,1
81260.jpg,0,,,,1
81267.jpg,0,,,,1
81269.jpg,0,,,,0
81289.jpg,1,12,12,1,0
81301.jpg,1,12,10,3,1
81307.jpg,1,12,3,8,1
81308.jpg,0,,,,0
81310.jpg,1,12,11,3,1
81313.jpg,0,,,,0
81323.jpg,1,3,9,8,1
81325.jpg,0,,,,1
81330.jpg,0,,,,0
81341.jpg,0,,,,1
81344.jpg,1,12,10,7,0
81353.jpg,1,12,11,7,0
81356.jpg,0,,,,0
81363.jpg,1,12,12,8,0
81365.jpg,0,,,,0
81372.jpg,1,12,12,8,1
81381.jpg,1,12,10,7,0
81392.jpg,0,,,,0
81398.jpg,0,,,,0
81399.jpg,0,,,,0
81406.jpg,0,,,,0
81407.jpg,1,12,10,3,1
81435.jpg,0,12,12,7,0
81438.jpg,0,,,,1
81463.jpg,1,12,12,7,0
81464.jpg,0,,,,0
81471.jpg,1,12,3,3,0
81472.jpg,1,12,11,8,0
81488.jpg,0,,,,0
81491.jpg,0,,,,0
81523.jpg,0,,,3,0
8153.jpg,1,12,10,1,0
81546.jpg,0,,,,0
81562.jpg,0,,,,0
81565.jpg,0,,,,0
81566.jpg,1,12,2,7,0
81570.jpg,0,,,,0
81580.jpg,1,10,8,3,1
81586.jpg,0,,,,0
81591.jpg,1,12,11,3,0
81592.jpg,0,12,3,5,0
81596.jpg,0,,,,1
816.jpg,1,12,5,4,1
81614.jpg,0,,,,0
81617.jpg,0,,,,0
8163.jpg,1,12,11,8,0
81652.jpg,0,,,,0
81682.jpg,0,,,,0
81683.jpg,0,,,,0
81690.jpg,0,,,,1
81702.jpg,0,,,,0
81705.jpg,0,,,,1
81723.jpg,1,12,6,7,0
81738.jpg,0,,,2,0
81740.jpg,1,12,13,7,1
81745.jpg,0,,,,1
81753.jpg,0,,,,0
81761.jpg,1,12,4,6,0
81762.jpg,0,,,,0
81767.jpg,0,,,,1
81779.jpg,0,,,,1
81784.jpg,0,,,,0
81792.jpg,0,,,,0
81793.jpg,0,,,,1
81794.jpg,0,,,,1
81795.jpg,0,,,,1
81802.jpg,0,,,,1
81827.jpg,0,,,,0
81833.jpg,0,,,,0
81844.jpg,1,12,5,3,0
81847.jpg,0,10,11,7,0
81848.jpg,1,12,10,1,0
81853.jpg,0,,,,1
81858.jpg,0,,,,0
8186.jpg,0,,,,0
81867.jpg,1,12,7,8,0
81870.jpg,0,,,,0
81872.jpg,0,,,,0
81886.jpg,0,,,,0
81905.jpg,0,,,,0
81911.jpg,1,12,13,3,1
81913.jpg,0,,,,0
8192.jpg,0,12,13,6,0
81921.jpg,0,,,,0
81940.jpg,0,,,,1
81946.jpg,1,12,10,3,0
81957.jpg,0,,,,1
81961.jpg,0,,,,1
82003.jpg,0,,,,0
82004.jpg,0,,,,0
82008.jpg,0,,,,0
82018.jpg,0,,,,0
82025.jpg,0,,,,1
82039.jpg,1,12,10,7,1
82041.jpg,0,,,,0
82047.jpg,0,,,,0
82057.jpg,1,12,10,7,0
82061.jpg,1,12,8,3,0
82072.jpg,0,,,,0
82076.jpg,0,,,,0
8209.jpg,0,,,,0
82093.jpg,0,,,,1
82098.jpg,0,,,,0
82116.jpg,0,,,,0
82120.jpg,1,12,5,7,1
8214.jpg,0,,,,0
82151.jpg,0,,,,1
82157.jpg,1,12,8,8,1
82177.jpg,1,12,11,4,0
82195.jpg,1,12,10,2,1
82199.jpg,0,,,,0
82201.jpg,0,,,,0
82203.jpg,0,,,,1
82205.jpg,1,12,13,5,0
82207.jpg,1,12,6,8,1
8221.jpg,0,,,,0
82211.jpg,0,,,,0
82218.jpg,0,,,,0
82219.jpg,0,,,,0
8224.jpg,0,,,,1
82261.jpg,0,,,,1
82262.jpg,0,,,,1
82265.jpg,0,,,,1
82277.jpg,0,,,,0
82280.jpg,0,,,,0
82281.jpg,0,,,,1
82291.jpg,1,10,13,7,0
82295.jpg,0,,,,0
82297.jpg,1,12,10,7,0
82299.jpg,0,,,,0
823.jpg,0,,,,0
82306.jpg,0,,,,0
82308.jpg,0,,,,0
82344.jpg,0,,,,0
82346.jpg,0,,,,0
82348.jpg,0,,,,0
82361.jpg,0,,,,0
82365.jpg,0,,,,1
82370.jpg,0,,,,1
82399.jpg,1,12,11,7,0
82410.jpg,0,,,,0
82421.jpg,0,,,,0
8245.jpg,0,,,,0
82453.jpg,0,,,,0
82462.jpg,0,,,,1
82467.jpg,0,,,,1
82495.jpg,1,12,8,1,0
82504.jpg,1,12,12,3,0
82508.jpg,0,,,,0
82518.jpg,0,,,,1
8253.jpg,0,,,,0
82549.jpg,0,,,,0
82565.jpg,0,,,,0
82567.jpg,1,12,11,7,0
82568.jpg,1,12,10,7,1
8257.jpg,0,,,,0
82570.jpg,0,,,,0
82576.jpg,1,12,11,7,0
82582.jpg,0,,,,0
82586.jpg,0,,,,0
82592.jpg,0,,,,0
82596.jpg,1,12,6,7,0
82620.jpg,0,,,,0
82626.jpg,0,,,,0
82628.jpg,0,,,,1
82645.jpg,0,,,,1
82657.jpg,0,,,,1
82660.jpg,1,12,12,8,0
82686.jpg,1,12,12,4,0
82689.jpg,0,,,,0
82695.jpg,1,12,10,3,1
82703.jpg,0,,,,1
82724.jpg,0,,,,0
82731.jpg,0,,,,1
82733.jpg,0,,,,0
82747.jpg,0,,,,0
8275.jpg,0,,,,0
8278.jpg,0,,,,0
82780.jpg,1,12,10,3,0
828.jpg,1,12,10,3,0
82813.jpg,0,,,,0
82818.jpg,0,,,,1
82823.jpg,0,,,,0
82827.jpg,0,,,,1
82841.jpg,0,,,,1
82855.jpg,0,,,,1
82857.jpg,0,,,,0
82872.jpg,1,12,12,1,1
82882.jpg,1,12,12,3,1
82884.jpg,0,,,,0
82888.jpg,0,12,12,8,1
8290.jpg,0,,,,0
82903.jpg,0,,,,0
82905.jpg,0,,,,0
82907.jpg,0,,,,0
8292.jpg,1,12,6,7,0
82920.jpg,0,,,,0
82934.jpg,0,,,,0
82937.jpg,0,,,,0
82953.jpg,0,,,,0
82968.jpg,0,,,,0
82978.jpg,0,12,12,8,0
82989.jpg,1,12,7,7,1
83004.jpg,0,,,,0
83008.jpg,0,,,,0
83017.jpg,0,,,,0
83038.jpg,0,,,,0
83043.jpg,1,12,11,7,1
83052.jpg,0,,,,1
83053.jpg,0,,,,0
83056.jpg,0,,,,0
83069.jpg,0,,,,0
8307.jpg,1,12,10,3,1
83071.jpg,0,,,,1
83078.jpg,0,,,,0
83106.jpg,0,,,,0
83112.jpg,0,,,,1
83135.jpg,0,,,,0
83137.jpg,0,,,,1
83140.jpg,1,12,11,3,0
83147.jpg,0,,,,0
83149.jpg,1,12,12,3,0
83153.jpg,0,,,,0
83162.jpg,0,,,,0
83180.jpg,0,12,12,7,0
83185.jpg,1,12,12,8,1
83199.jpg,0,,,,0
83209.jpg,0,,,,0
8321.jpg,0,,,,1
83214.jpg,0,12,11,1,0
83224.jpg,0,,,,0
83232.jpg,0,,,,0
83244.jpg,0,,,,0
83254.jpg,0,,,,0
8327.jpg,0,,,,1
83289.jpg,0,,,,0
83296.jpg,0,,,,1
83307.jpg,1,12,12,7,0
83308.jpg,0,,,,0
83314.jpg,0,,,,0
83319.jpg,0,,,,0
83348.jpg,1,12,11,7,0
83358.jpg,0,,,,0
83363.jpg,0,,,,1
83366.jpg,0,,,,0
8339.jpg,0,,,,0
83397.jpg,0,,,,0
83401.jpg,0,,,,1
83406.jpg,0,,,,0
83408.jpg,1,12,8,3,1
83412.jpg,0,,,,1
83414.jpg,0,,,,0
83421.jpg,0,,,,1
83424.jpg,0,,,,0
83432.jpg,1,12,8,3,0
83444.jpg,0,,,,0
83455.jpg,0,,,,0
83464.jpg,0,,,,0
83475.jpg,1,12,12,8,0
83486.jpg,1,12,11,7,1
83491.jpg,0,,,7,0
83494.jpg,0,,,,0
83499.jpg,1,12,11,7,0
83504.jpg,1,12,11,1,0
83526.jpg,0,,,,1
8353.jpg,0,,,,0
83541.jpg,0,,,,1
83546.jpg,0,,,5,0
83549.jpg,1,12,8,3,0
83554.jpg,0,,,,0
83559.jpg,0,,,,1
83564.jpg,1,12,11,8,0
8357.jpg,0,,,,0
83583.jpg,0,,,,0
83592.jpg,0,,,,1
83593.jpg,1,12,10,1,0
8361.jpg,0,,,,0
83619.jpg,1,12,6,3,1
83622.jpg,0,,,,1
83626.jpg,0,,,,0
8363.jpg,1,12,11,7,0
83636.jpg,0,,,,1
83643.jpg,0,,,,1
83648.jpg,0,,,,1
83649.jpg,0,,,,0
83655.jpg,0,,,,0
8366.jpg,0,,,,0
83670.jpg,0,,,,1
83673.jpg,0,,,,0
83696.jpg,0,,,,0
83698.jpg,0,,,,1
83699.jpg,0,,,,0
83710.jpg,0,,,,0
83717.jpg,0,,,,0
83718.jpg,0,,,,0
83724.jpg,1,12,10,7,1
83726.jpg,0,,,,0
83728.jpg,0,,,,1
83752.jpg,0,,,,1
83770.jpg,0,,,,0
83801.jpg,0,,,,1
83802.jpg,0,,,,0
83804.jpg,1,12,10,5,0
83809.jpg,1,12,8,3,1
83812.jpg,0,,,,0
83813.jpg,0,,,,0
83866.jpg,0,,,,1
83868.jpg,1,12,10,7,1
83870.jpg,1,12,11,7,1
83876.jpg,0,,,,0
83881.jpg,0,,,,1
83886.jpg,1,10,7,7,1
83900.jpg,0,,,,1
83919.jpg,1,12,11,7,0
8393.jpg,0,,,,0
83938.jpg,0,,,,1
8398.jpg,0,12,12,3,0
83982.jpg,0,,,,0
83983.jpg,0,,,,1
83992.jpg,0,,,,1
83994.jpg,1,12,11,3,0
84014.jpg,0,,,,0
84018.jpg,0,,,,0
84020.jpg,0,,,,0
84029.jpg,0,,,,0
84033.jpg,0,,,,0
84039.jpg,1,12,6,8,0
84044.jpg,0,,,,0
84062.jpg,0,,,,1
84064.jpg,0,,,,0
84073.jpg,0,,,,0
8410.jpg,1,12,11,3,1
84111.jpg,0,,,,0
84120.jpg,1,10,6,7,0
84125.jpg,1,12,11,7,1
84135.jpg,0,12,12,8,1
8414.jpg,1,12,11,1,0
84150.jpg,1,12,12,7,1
84167.jpg,0,12,1,6,0
84173.jpg,1,12,10,7,0
84174.jpg,1,12,11,3,0
84176.jpg,0,,,,1
84177.jpg,1,12,12,7,1
84178.jpg,1,12,11,8,1
84180.jpg,1,12,11,7,0
84185.jpg,0,,,,0
84221.jpg,0,,,,0
84222.jpg,0,,,,1
84226.jpg,0,,,,0
84233.jpg,0,,,,0
84243.jpg,0,,,,0
84254.jpg,1,12,12,3,1
84256.jpg,0,12,5,,0
84267.jpg,0,,,,0
84269.jpg,0,,,,1
8428.jpg,0,,,7,0
84292.jpg,0,,,,0
84313.jpg,1,12,11,7,1
84323.jpg,0,,,,1
84348.jpg,0,,,,0
84374.jpg,0,,,,1
84379.jpg,1,12,8,7,0
84380.jpg,1,12,4,5,0
84383.jpg,0,,,,1
84406.jpg,0,,,,0
84408.jpg,0,,,,0
84424.jpg,0,,,,0
84444.jpg,0,,,,0
84449.jpg,1,12,10,8,1
8445.jpg,0,,,,0
84459.jpg,0,,,,1
84471.jpg,1,12,5,8,1
84474.jpg,0,,,,1
84478.jpg,0,,,,0
84480.jpg,0,,,,1
84485.jpg,0,,,,0
84520.jpg,0,,,,0
84524.jpg,1,12,12,8,0
84529.jpg,0,,,2,0
84541.jpg,0,,,,0
84548.jpg,1,12,11,3,1
84550.jpg,0,,,,1
84557.jpg,0,,,,0
84559.jpg,0,,,,1
84562.jpg,0,,,,0
84566.jpg,0,,,,0
8457.jpg,0,,,,1
84575.jpg,1,12,10,7,0
84584.jpg,0,,,,0
84585.jpg,0,,,,1
84589.jpg,0,,,,1
8460.jpg,0,,,,0
84601.jpg,0,,,,0
84605.jpg,1,12,8,8,1
84614.jpg,0,,,,1
84638.jpg,0,,,,0
84645.jpg,1,12,11,7,0
84652.jpg,0,,,,0
84653.jpg,0,,,,0
84659.jpg,0,,,,0
84665.jpg,0,,,,0
84670.jpg,0,,,,0
84672.jpg,0,,,,0
84675.jpg,1,12,10,7,0
84691.jpg,0,,,,0
84719.jpg,1,10,11,3,0
8473.jpg,0,,,,0
84730.jpg,1,10,12,5,1
84757.jpg,0,,,,0
8476.jpg,0,,,,1
8478.jpg,0,,,,1
8479.jpg,0,,,,0
84791.jpg,0,,,,1
8480.jpg,1,12,6,3,0
84800.jpg,0,,,,1
84802.jpg,1,12,13,3,0
84814.jpg,0,,,,0
84824.jpg,0,,,,0
84831.jpg,0,,,,0
84832.jpg,0,,,,0
84834.jpg,0,,,,0
84837.jpg,1,12,11,7,0
84840.jpg,0,,,,0
84848.jpg,0,,,,1
84861.jpg,0,,,,0
84872.jpg,0,12,12,,1
84878.jpg,0,,,,0
84879.jpg,0,,,,0
84884.jpg,0,,,,0
84886.jpg,0,,,,1
8489.jpg,0,,,,0
84890.jpg,1,12,13,7,1
84901.jpg,0,,,,0
84905.jpg,1,12,10,3,0
84914.jpg,1,12,12,3,1
84955.jpg,0,,,,0
84962.jpg,0,,,,0
84974.jpg,0,,,,0
85004.jpg,0,,,,1
85016.jpg,0,,,,0
85019.jpg,1,12,11,7,1
85027.jpg,0,,,,0
8504.jpg,0,,,,0
8505.jpg,0,,,,0
85059.jpg,0,,,,0
85066.jpg,0,,,,0
85067.jpg,1,12,11,3,1
85093.jpg,0,,,,0
85103.jpg,0,,,,0
85113.jpg,0,,,,1
85119.jpg,0,,,,0
85121.jpg,0,,,,0
85125.jpg,1,12,11,3,0
85127.jpg,0,,,,1
8513.jpg,0,,,,1
85130.jpg,1,10,10,7,1
85137.jpg,0,,,,0
85138.jpg,1,12,12,8,0
85148.jpg,0,,,,0
85155.jpg,1,10,8,3,0
85175.jpg,0,,,,0
85181.jpg,0,,,,1
85198.jpg,1,12,8,3,1
85225.jpg,0,,,,0
85228.jpg,1,12,11,7,1
85238.jpg,0,,,,0
85241.jpg,0,,,,1
8527.jpg,1,12,11,7,1
85276.jpg,1,12,11,3,1
85301.jpg,1,12,8,8,0
85302.jpg,0,,,,0
85310.jpg,0,,,,0
85341.jpg,0,,,,0
85343.jpg,0,,,,0
8535.jpg,1,12,8,3,1
85361.jpg,0,,,,0
85365.jpg,1,12,11,3,0
85368.jpg,1,12,10,7,0
85373.jpg,1,12,11,7,1
85392.jpg,0,,,,0
8540.jpg,0,,,,1
85410.jpg,0,,,,0
85424.jpg,0,,,,1
85425.jpg,0,,,,0
85431.jpg,0,,,,1
85445.jpg,1,12,6,7,1
85455.jpg,0,,,,0
85471.jpg,9,,,,0
85480.jpg,0,,,,0
85502.jpg,0,,,,0
85505.jpg,0,,,,1
85521.jpg,1,10,11,7,1
85523.jpg,0,,,,0
85525.jpg,0,,,,1
85549.jpg,0,,,,0
85554.jpg,1,12,11,7,0
85570.jpg,0,,,,1
85574.jpg,0,,,,0
85577.jpg,0,,,,1
85591.jpg,0,,,,0
8560.jpg,0,,,,0
85608.jpg,0,,,,1
85620.jpg,0,,,,0
8563.jpg,0,,,,0
85632.jpg,1,10,10,3,0
85634.jpg,0,,,,0
85635.jpg,1,12,10,3,1
85648.jpg,1,10,10,7,0
8566.jpg,0,,,8,1
85670.jpg,1,10,10,3,1
85671.jpg,0,,,,0
85673.jpg,1,12,12,3,0
85679.jpg,0,,,,1
85686.jpg,0,12,3,1,1
85700.jpg,1,12,11,7,0
85702.jpg,0,,,,0
85720.jpg,1,12,12,3,0
85730.jpg,0,,,,0
85744.jpg,0,,,,0
85748.jpg,0,,,,0
85753.jpg,1,12,10,3,1
85757.jpg,0,,,,0
85761.jpg,0,,,,1
85762.jpg,1,12,10,8,1
85775.jpg,0,,,,1
85788.jpg,0,,,,1
85803.jpg,0,,,,0
85809.jpg,1,12,11,3,1
85817.jpg,0,,,,1
85827.jpg,0,,,,0
85828.jpg,0,,,,1
85829.jpg,1,12,6,7,0
85835.jpg,0,,,,0
85841.jpg,1,12,10,7,1
85857.jpg,0,,,,0
85859.jpg,0,,,,0
85877.jpg,0,,,,1
85884.jpg,0,,,,0
85888.jpg,0,,,,1
85917.jpg,0,,,,0
85927.jpg,0,12,6,,0
85933.jpg,0,,,,0
85939.jpg,1,12,6,3,0
85947.jpg,1,12,10,3,0
8595.jpg,0,,,,0
85959.jpg,0,,,,0
8596.jpg,0,,,,0
85963.jpg,1,12,7,7,0
85964.jpg,0,,,,1
85968.jpg,0,,,,1
85977.jpg,0,,,,0
85978.jpg,1,12,6,3,1
85980.jpg,1,12,8,7,1
85990.jpg,1,12,11,3,1
85991.jpg,0,,,,0
86017.jpg,0,,,,1
86025.jpg,1,12,10,3,1
86038.jpg,0,,,,1
86041.jpg,1,10,10,7,1
86045.jpg,0,,,7,1
86046.jpg,0,,,,0
8609.jpg,0,,,,0
86098.jpg,0,,,,0
86110.jpg,0,,,,0
86119.jpg,0,,,,1
86120.jpg,1,12,8,3,0
86123.jpg,0,,,,0
86135.jpg,0,,,,0
86148.jpg,0,,,,0
86149.jpg,0,,,,0
86156.jpg,0,,,,0
86161.jpg,1,12,11,8,1
86165.jpg,0,,,,0
86166.jpg,0,12,11,3,0
86172.jpg,0,,,,0
